PUID,ACCENUMB,CROPNAME,COLLMISSID,COLLNAME,COLLCODE,COLLINSTADDRESS,GENUS,SPECIES,SPAUTHOR,SUBTAXA,SUBTAUTHOR,ACQDATE,ORIGCTY,COLLSITE,DECLATITUDE,DECLONGITUDE,ELEVATION,COLLDATE,ACCENAME,SAMPSTAT,ANCEST,COLSRC,DONORNAME,DUPLINSTNAME,MLSSTAT
10.18730/90XG4,120773,Barley,CASIA93,NIARY;TAES;VIR,JPN083;RUS001;TKM001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1997/11,TKM,"Ashkhabad, Balkan Province, , From Turkmenistan Agriculture Experiment Station; Kara Kala",38.4333,56.2667,NULL,6/15/1993,,300,NULL,NULL,NIARY,CIMMYT;INRA-MAR;SGSV,1
10.18730/90Y7V,120796,Wild Hordeum,CASIA93,NIARY;TAES;VIR,JPN083;RUS001;TKM001,,Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1997/11,UZB,"Dzhizak, Jizzakh Region, , 70 km E of Samarkand",40.0167,67.6,850,6/19/1993,,100,NULL,61,NIARY,CIMMYT;SGSV,1
10.18730/90Y9X,120798,Wild Hordeum,CASIA93,NIARY;TAES;VIR,JPN083;RUS001;TKM001,,Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1997/11,UZB, 133 km E of Tashkent,NULL,NULL,1150,6/26/1993,,100,NULL,NULL,NIARY,CIMMYT;SGSV,1
10.18730/91V7Y,121853,Wild Hordeum,SYR94-2,ICARDA,LBN002,,Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1997,SYR,"Sweida, As Suwayda' Province, , 2 km to Mimas from Saleh through Telleen",32.625,36.7736,1385,6/10/1994,,100,Selected from IG 110734 (ICWB 181624),NULL,ICARDA-GRU,CIMMYT;SGSV,1
10.18730/91V9*,121855,Wild Hordeum,SYR94-2,ICARDA,LBN002,,Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1997,SYR,"Sweida, As Suwayda' Province, , 2 km to Mimas from Saleh through Telleen",32.625,36.7736,1385,6/10/1994,,100,Selected from IG 110734 (ICWB 181624),NULL,ICARDA-GRU,CIMMYT;SGSV,1
10.18730/91VC=,121858,Wild Hordeum,SYR94-2,ICARDA,LBN002,,Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1997,SYR,"Sweida, As Suwayda' Province, , Al Krayya",32.5519,36.595,980,6/10/1994,,100,Selected from IG 110736 (ICWB 181625),NULL,ICARDA-GRU,CIFCR;GRS-MAR;SGSV,1
10.18730/93V0U,123906,Barley,UZB98,CLIMA;ICARDA;UZARIC;UZRIPI;UzSPIC,;AUS145;LBN002;UZB006,";Alimlar M. Jezzak reg. Gallaaral distr., 70462 Uzbekistan 70462 Uzbekistan UZB;Andijan   UZB",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/07,UZB,"Andijon, Andijon Region, , Bota Kora; Andijan",40.79,72.4381,670,7/2/1998,,300,NULL,21,ICARDA-GRU,CIFCR;INRA-MAR;SGSV,1
10.18730/93VMK,123926,Barley,UZB98,CLIMA;ICARDA;UZARIC;UZRIPI;UzSPIC,;AUS145;LBN002;UZB006,";Alimlar M. Jezzak reg. Gallaaral distr., 70462 Uzbekistan 70462 Uzbekistan UZB;Andijan   UZB",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/07,UZB,"Fergana, Ferghana Region, , Quo Say district; Pakona village",40.334,71.8855,830,7/2/1998,,300,NULL,21,ICARDA-GRU,CIMMYT;INRA-MAR;SGSV,1
10.18730/93VRQ,123932,Barley,UZB98,CLIMA;ICARDA;UZARIC;UZRIPI;UzSPIC,;AUS145;LBN002;UZB006,";Alimlar M. Jezzak reg. Gallaaral distr., 70462 Uzbekistan 70462 Uzbekistan UZB;Andijan   UZB",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/07,UZB,"Fergana, Ferghana Region, , Qorasoy",40.3332,71.7672,755,7/3/1998,,300,NULL,21,ICARDA-GRU,CIMMYT;INRA-MAR;SGSV,1
10.18730/93W82,123949,Wild Hordeum,UZB98,CLIMA;ICARDA;UZARIC;UZRIPI;UzSPIC,;AUS145;LBN002;UZB006,";Alimlar M. Jezzak reg. Gallaaral distr., 70462 Uzbekistan 70462 Uzbekistan UZB;Andijan   UZB",Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1998/07,UZB,"Fergana, Ferghana Region, , Bogiston",40.3433,71.1768,700,7/3/1998,,100,NULL,61,ICARDA-GRU,CIMMYT;SGSV,1
10.18730/93XPB,124000,Wild Hordeum,UZB98,CLIMA;ICARDA;UZARIC;UZRIPI;UzSPIC,;AUS145;LBN002;UZB006,";Alimlar M. Jezzak reg. Gallaaral distr., 70462 Uzbekistan 70462 Uzbekistan UZB;Andijan   UZB",Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1998/07,UZB,"Dzhizak, Jizzakh Region, , ",39.7128,68.08,1550,7/8/1998,,100,NULL,61,ICARDA-GRU,CIMMYT;SGSV,1
10.18730/93Y7W,124017,Wild Hordeum,UZB98,CLIMA;ICARDA;UZARIC;UZRIPI;UzSPIC,;AUS145;LBN002;UZB006,";Alimlar M. Jezzak reg. Gallaaral distr., 70462 Uzbekistan 70462 Uzbekistan UZB;Andijan   UZB",Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1998/07,UZB,"Dzhizak, Jizzakh Region, , ",40.0103,67.0858,830,7/9/1998,,100,NULL,21,ICARDA-GRU,CIMMYT;SGSV,1
10.18730/93Z1H,124044,Barley,UZB98,CLIMA;ICARDA;UZARIC;UZRIPI;UzSPIC,;AUS145;LBN002;UZB006,";Alimlar M. Jezzak reg. Gallaaral distr., 70462 Uzbekistan 70462 Uzbekistan UZB;Andijan   UZB",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/07,UZB,"Samarkand, Samarkand Region, , Qorabulog; Urgut district",39.4,67.015,975,7/11/1998,,300,NULL,21,ICARDA-GRU,CIMMYT;INRA-MAR;SGSV,1
10.18730/95EMQ,125631,Barley,NULL,NULL,NULL,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/12,KAZ,"Oskemen, East Kazakhstan Region, Ulanskiy Rayon, town Ust' Kamenogorsk",49.95,82.6167,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95EPS,125633,Barley,NULL,NULL,NULL,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,KAZ,"Pavlodar, Pavlodar Region, , Pavlodar district",52.2833,76.9667,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95ERV,125635,Barley,TKM24,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/12,TKM,"Mary, Mary Province, , railway station Sary-Yazy",36.45,62.6167,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95GQG,125698,Barley,UZB24,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/12,UZB,"Samarqand, Samarkand Region, , Samarqand",39.65,66.9333,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95GSJ,125700,Barley,UZB24,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/12,UZB,"Toshkent, Tashkent Region, , Toshkent; bazar",41.3,69.2833,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95GTK,125701,Barley,UZB24,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,UZB,"Toshkent, Tashkent Region, , Toshkent; bazar",41.3,69.2833,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95GXP,125704,Barley,ARM24,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,ARM,"Armavir, Armavir Province, , Ecmiadzin market",40.15,44.2833,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95H2V,125709,Barley,GEO24,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,GEO,"Gori, Samtskhe-Javakheti Region, Borjomi District, village Bakuriani",41.7333,43.5167,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95H5Y,125712,Barley,GEO24,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,GEO,"Akhalk'alak'i, Samtskhe-Javakheti Region, Ninotsminda District, Bogdanovka [Ninotsminda] village",41.2667,43.5667,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95HBU,125718,Barley,NULL,NULL,NULL,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,TKM,"Ashkhabad, Ahal Province, , Ashgabat",37.95,58.3667,NULL,4/7/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95HK7,125726,Barley,NULL,NULL,NULL,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,IRN,"Urganch, Khorezm Region, , Khiva bazar",41.3833,60.35,NULL,4/5/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95HPA,125729,Barley,ARM25,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,ARM,"Yerevan, Kotayk Province, , village Taycharukh (Meghradzor)",40.6,44.6333,NULL,4/8/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95HXH,125736,Barley,ARM25,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,ARM,"Gegharkunik, Gegharkunik Province, , village Nerkin Adyman [Nerkin Getashen]",40.15,45.25,NULL,4/8/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95J5S,125744,Barley,ARM25,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/12,ARM,"Tavush, Tavush Province, , town Dilijan",40.7333,44.8667,NULL,4/8/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95KAS,125781,Barley,PAL26,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,PSE,"West Bank, West Bank District, Hebron Governorate, town Hebron",31.5333,35.0833,NULL,4/9/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95MP*,125825,Barley,AZE26,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/12,AZE,"Nagorno-Karabakh, Xocali District, , village Khanabad",39.95,46.8,NULL,4/9/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95PDD,125880,Barley,KGZ28,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/12,KGZ,", Jalal-Abad Region, , village Kyzyltokoy",41.3667,71.3167,2950,4/11/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95Q61,125910,Barley,KAZ47,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,1998/12,KAZ,"Almaty, Almaty Region, Iliyskiy Rayon, district Ili",43.8667,77.0667,NULL,4/30/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/95Q83,125912,Barley,KAZ47,VIR,RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1998/12,KAZ,"Ural'sk, West Kazakhstan Region, Chingirlauskiy Rayon, Chingirlau rejon",51.1,54.1,NULL,4/30/1905,,300,NULL,NULL,VIR,INRA-MAR;SGSV,1
10.18730/963EQ,126317,Barley,ARM99,AAI;ABI;ICARDA;VIR,ARM002;ARM005;LBN002;RUS001,,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,1999/09,ARM,", Vayots Dzor Province, , old road between Akhavnadzor village and Rynd village",39.7906,45.2067,1570,7/3/1999,,300,NULL,13,ICARDA-GRU,CIMMYT;INRA-MAR;SGSV,1
10.18730/965YX,126414,Wild Hordeum,TKM99,CLIMA;ICARDA;TIDFF,;AUS145;LBN002,";744000, Ashgabad Bitarap Turkmenistan St. 15  TKM",Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1999/09,TKM,"Krasnovodsk, Ahal Province, , Kara-kala",38.4261,56.5978,580,6/13/1999,,100,NULL,21,ICARDA-COL,CIMMYT;SGSV,1
10.18730/966RJ,126445,Wild Hordeum,TKM99,CLIMA;ICARDA;TIDFF,;AUS145;LBN002,";744000, Ashgabad Bitarap Turkmenistan St. 15  TKM",Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1999/09,TKM,"Krasnovodsk, Balkan Province, , on track between Karakala and Schimdera",38.4206,56.2864,450,6/14/1999,,100,NULL,21,ICARDA-COL,CIMMYT;SGSV,1
10.18730/967F4,126476,Wild Hordeum,TKM99,CLIMA;ICARDA;TIDFF,;AUS145;LBN002,";744000, Ashgabad Bitarap Turkmenistan St. 15  TKM",Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1999/09,TKM,"Krasnovodsk, Balkan Province, , 5 km outside of Gizilarbat on road to Ashkabat",38.9708,56.3308,10,6/16/1999,,100,NULL,21,ICARDA-COL,CIMMYT;SGSV,1
10.18730/967PB,126484,Wild Hordeum,TKM99,CLIMA;ICARDA;TIDFF,;AUS145;LBN002,";744000, Ashgabad Bitarap Turkmenistan St. 15  TKM",Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1999/09,TKM,"Ashkhabad, Ahal Province, , road to Ashkabad from Cghzilmabat",38.725,56.8475,-30,6/16/1999,,100,NULL,21,ICARDA-COL,CIMMYT;SGSV,1
10.18730/967SE,126487,Wild Hordeum,TKM99,CLIMA;ICARDA;TIDFF,;AUS145;LBN002,";744000, Ashgabad Bitarap Turkmenistan St. 15  TKM",Hordeum,vulgare,L.,subsp. spontaneum,(K. Koch) Thell.,1999/09,TKM,"Ashkhabad, Ahal Province, , Fieluzu area on road to Chili and out of Ashkaba",37.9869,58.1286,395,6/19/1999,,100,NULL,11,ICARDA-COL,CIMMYT;SGSV,1
10.18730/974KB,128070,Barley,NULL,NULL,NULL,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,ARM,"Dilijan, Tavush Province, , province Dilijan village Koshkotan",41.1191,45.0652,NULL,4/10/1905,,300,Selected from IG 16966,NULL,ICARDA-GRU,SGSV,1
10.18730/9751S,128084,Barley,NULL,PBSE,TUR003,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,TUR,"Bilecik, Bilecik Province, , ",40.15,29.9667,NULL,,,300,Selected from IG 19992,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9754W,128087,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,AFG,"Badghis, Badghis Province, Jawand, Foot hills of Safed-Koh riata; 5 km W of Besha",34.7667,63.7,1920,8/21/1965,,300,Selected from IG 20889,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9755X,128088,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,AFG,"Herat, Hirat Province, Adraskan, 64 km S of Herat -  roadside",33.7889,62.2361,1494,9/4/1965,,300,Selected from IG 20891,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9756Y,128089,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,AFG,"Ghowr, Ghor Province, Chaghcharan, Garmab village; Poon Hills; hillside",34.6333,65.75,2774,9/25/1965,,300,Selected from IG 20897,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9757Z,128090,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,AFG,"Baghlan, Baghlan Province, Puli Khumri, 8 km S of Pul Khumri; flood plain of Murghab River",35.9167,68.7333,792,10/9/1965,,300,Selected from IG 20899,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9759~,128092,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,AFG,"Ghowr, Ghor Province, Shahrak, 1.6 km N of Tarpi-Azoo",34.1167,64.2,2195,9/14/1965,,300,Selected from IG 20908,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/975CU,128095,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,AFG,"Bamian, Bamyan Province, Yakawlang, 24 km W of Bamian",34.765,67.091,2743,9/29/1965,,300,Selected from IG 20922,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/975E1,128097,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,AFG,"Paktia, Paktya Province, Zurmat, 14 km SW of Gardez",33.5333,69.1167,2256,11/2/1965,,300,Selected from IG 20927,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/975F2,128098,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,AFG,"Herat, Hirat Province, Chishti Sharif, 6 km W of Besha; north side of Hari Rud River",34.35,63.7,1463,8/22/1965,,300,Selected from IG 20928,NULL,ICARDA-GRU,GRS-LBN;GRS-LBN;INRA-MAR;SGSV,1
10.18730/975G3,128099,Barley,AFG65,UMELBOURNE;UREADING,;GBR071,";Melbourne   AUS;P. O. Box 221 Reading RG6 6AS, UK UK GBR",Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,AFG,"Kunduz, Kunduz Province, Kunduz, Kunduz market",36.75,68.85,600,10/15/1965,,300,Selected from IG 20931,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/975M7,128103,Barley,PAK74,ICRISAT;UBL,GBR002;IND002,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,PAK,"Northern Areas, Northern Areas Centrally Administered Area, Northern Areas, Bunji",35.64,74.64,1460,8/1/1974,,300,Selected from IG 24523,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/975P9,128105,Barley,PAK74,ICRISAT;UBL,GBR002;IND002,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,PAK,"Northern Area, Northern Areas Centrally Administered Area, Northern Areas, Azad Kashmir;Hushupa",35.5167,75.6667,2290,8/1/1974,,300,Selected from IG 24542,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/975QA,128106,Barley,PAK74,ICRISAT;UBL,GBR002;IND002,,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,PAK,"NWF, N.W.F.P. Province, Malakand Division, Dir",35.2,71.9,1310,8/1/1974,,300,Selected from IG 24573,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/975SC,128108,Barley,NULL,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,EGY,"Al Minya, Al Minya Governorate, , Shousha; Markaz Samolut",28.3,30.65,NULL,5/5/1923,,300,Selected from IG 25714,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9762N,128117,Barley,TUR36,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,TUR,"Gaziantep, Gaziantep Province, , 40 km N of Gaziantep",37.1333,37.35,NULL,7/3/1936,,300,Selected from IG 27251,NULL,ICARDA-GRU,SGSV,1
10.18730/9764Q,128119,Barley,TUR36,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,TUR,"Diyarbakir, Diyarbakir Province, , Diyarbakir bazar",37.9,40.2333,NULL,7/8/1936,,300,Selected from IG 27253,NULL,ICARDA-GRU,SGSV,1
10.18730/9765R,128120,Barley,TUR36,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,TUR,"Burdur, Burdur Province, , near Burdur",37.7167,30.2833,NULL,6/3/1936,,300,Selected from IG 27268,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9766S,128121,Barley,NULL,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,IRN,"Kerman, Kerman Province, Kerman County, Tezerj",30.9833,56.7833,NULL,12/24/1939,,300,Selected from IG 27632,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9767T,128122,Barley,IRN40,USDA;USDA-BPI,,   USA;Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,IRN,"Kerman, Kerman Province, Kerman County, Kerman",30.3,57.0667,NULL,1/23/1940,;Jaui siya,300,Selected from IG 27641,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9768V,128123,Barley,IRN40,USDAUSDA-BPI,,   USABeltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,IRN,"Yazd, Yazd Province, Ardakan County, Taft",31.75,54.2333,NULL,2/23/1940,,300,Selected from IG 27650,NULL,ICARDA-GRU,SGSV,1
10.18730/976AX,128125,Barley,IRN40,USDAUSDA-BPI,,   USABeltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,IRN,"Mazandaran, Mazandaran Province, Neka/Behshahr County, Shahkuh",36.5,53.5,NULL,7/19/1940,Joi-payiz,300,Selected from IG 27781,NULL,ICARDA-GRU,SGSV,1
10.18730/976CZ,128127,Barley,IRN40/41,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,IRN,"East Azerbaijan, East Azarbaijan Province, Ahar County, Tabriz",38.0833,46.3,NULL,10/28/1940,Jao,300,Selected from IG 27894,NULL,ICARDA-GRU,SGSV,1
10.18730/976D*,128128,Barley,IRN40/41,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,IRN,"West Azerbaijan, West Azarbaijan Province, Orumiyeh County, Rezaieh",37.5,45.1667,NULL,12/9/1940,,300,Selected from IG 27906,NULL,ICARDA-GRU,SGSV,1
10.18730/976E~,128129,Barley,IRN40/41,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,IRN,"Hamadan, Hamadan Province, n.a. ( 114) County, Hamadan",34.7667,48.5833,NULL,12/22/1940,,300,Selected from IG 27909,NULL,ICARDA-GRU,SGSV,1
10.18730/976F$,128130,Barley,IRN40/41,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,IRN,"Kermanshahah, Kermanshah Province, n.a. ( 129) County, Qasr-e shirin",34.5167,45.5833,NULL,12/28/1940,,300,Selected from IG 27911,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/976G=,128131,Barley,IRN40/41,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,IRN,"Lorestan, Lorestan Province, n.a. ( 141) County, Borujed",33.9167,48.8,NULL,1/21/1941,,300,Selected from IG 27912,NULL,ICARDA-GRU,SGSV,1
10.18730/976HU,128132,Barley,IRN40/41,USDA-BPI,,Beltsville Maryland  USA,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,IRN,"East Azerbaijan, East Azarbaijan Province, Sarab County, Sarab",37.9333,47.5833,NULL,11/8/1940,,300,Selected from IG 27913,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/976V9,128142,Barley,TUR48,OSCR;USDA-ARS,;USA972,;Ankara   TUR,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,TUR,"Agri, Agri Province, , Agri",39.7333,43.0667,NULL,7/1/1948,,300,Selected from IG 28706,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/976YC,128145,Barley,TUR48,OSCR;USDA-ARS,;USA972,;Ankara   TUR,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,TUR,"Nigde, Nigde Province, , Nigda",37.9833,34.6833,NULL,7/1/1948,,300,Selected from IG 28743,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9770E,128147,Barley,TUR48,OSCRUSDA-ARS,USA972,Ankara   TUR,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,TUR,"Sirnak, Sirnak Province, , (Kilaban) Uludere",37.4167,42.85,NULL,7/25/1948,,300,Selected from IG 28797,NULL,ICARDA-GRU,SGSV,1
10.18730/9771F,128148,Barley,TUR48,OSCR;USDA-ARS,;USA972,;Ankara   TUR,Hordeum,vulgare,L.,subsp. vulgare convar. vulgare,,2000/01,TUR,"Ordu, Ordu Province, , Gobu; Unye",41.1,37.1833,NULL,7/1/1948,,300,Selected from IG 28803,NULL,ICARDA-GRU,GRS-LBN;GRS-LBN;INRA-MAR;SGSV,1
10.18730/9772G,128149,Barley,TUR48,OSCR;USDA-ARS,;USA972,;Ankara   TUR,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,TUR,"Agri, Agri Province, , Dogubayazit",39.5667,44.0333,NULL,8/20/1948,,300,Selected from IG 28809,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9774J,128151,Barley,TUR48,OSCR;USDA-ARS,;USA972,;Ankara   TUR,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,TUR,"Mus, Mus Province, , Acimanuk",38.8,41.45,NULL,8/31/1948,,300,Selected from IG 28817,NULL,ICARDA-GRU,INRA-MAR;SGSV,1
10.18730/9775K,128152,Barley,TUR48,OSCRUSDA-ARS,USA972,Ankara   TUR,Hordeum,vulgare,L.,subsp. vulgare convar. distichon,(L.) Alef.,2000/01,TUR,"Elazig, Elazig Province, , Yenikoy Karakocan",38.95,40.0333,NULL,9/1/1948,Tortcu,300,Selected from IG 28818,NULL,ICARDA-GRU,SGSV,1
